276-长江证券（000783.SZ）的数据已成功保存到 长江证券_000783.SZ.csv
277-居然智家（000785.SZ）的数据已成功保存到 居然智家_000785.SZ.csv
278-北新建材（000786.SZ）的数据已成功保存到 北新建材_000786.SZ.csv
279-北大医药（000788.SZ）的数据已成功保存到 北大医药_000788.SZ.csv
280-万年青（000789.SZ）的数据已成功保存到 万年青_000789.SZ.csv
281-华神科技（000790.SZ）的数据已成功保存到 华神科技_000790.SZ.csv
282-甘肃能源（000791.SZ）的数据已成功保存到 甘肃能源_000791.SZ.csv
283-盐湖股份（000792.SZ）的数据已成功保存到 盐湖股份_000792.SZ.csv
284-ST华闻（000793.SZ）的数据已成功保存到 ST华闻_000793.SZ.csv
285-英洛华（000795.SZ）的数据已成功保存到 英洛华_000795.SZ.csv
286-凯撒旅业（000796.SZ）的数据已成功保存到 凯撒旅业_000796.SZ.csv
287-中国武夷（000797.SZ）的数据已成功保存到 中国武夷_000797.SZ.csv
288-中水渔业（000798.SZ）的数据已成功保存到 中水渔业_000798.SZ.csv
289-酒鬼酒（000799.SZ）的数据已成功保存到 酒鬼酒_000799.SZ.csv
290-一汽解放（000800.SZ）的数据已成功保存到 一汽解放_000800.SZ.csv
291-四川九洲（000801.SZ）的数据已成功保存到 四川九洲_000801.SZ.csv
292-北京文化（000802.SZ）的数据已成功保存到 北京文化_000802.SZ.csv
293-山高环能（000803.SZ）的数据已成功保存到 山高环能_000803.SZ.csv
294-云铝股份（000807.SZ）的数据已成功保存到 云铝股份_000807.SZ.csv
获取 295-*ST和展（000809.SZ）的数据时出现错误：[Errno 22] Invalid argument: '*ST和展_000809.SZ.csv'
296-创维数字（000810.SZ）的数据已成功保存到 创维数字_000810.SZ.csv
297-冰轮环境（000811.SZ）的数据已成功保存到 冰轮环境_000811.SZ.csv
298-陕西金叶（000812.SZ）的数据已成功保存到 陕西金叶_000812.SZ.csv
299-德展健康（000813.SZ）的数据已成功保存到 德展健康_000813.SZ.csv
300-美利云（000815.SZ）的数据已成功保存到 美利云_000815.SZ.csv
301-智慧农业（000816.SZ）的数据已成功保存到 智慧农业_000816.SZ.csv
302-航锦科技（000818.SZ）的数据已成功保存到 航锦科技_000818.SZ.csv
303-岳阳兴长（000819.SZ）的数据已成功保存到 岳阳兴长_000819.SZ.csv
304-神雾节能（000820.SZ）的数据已成功保存到 神雾节能_000820.SZ.csv
305-京山轻机（000821.SZ）的数据已成功保存到 京山轻机_000821.SZ.csv
306-山东海化（000822.SZ）的数据已成功保存到 山东海化_000822.SZ.csv
307-超声电子（000823.SZ）的数据已成功保存到 超声电子_000823.SZ.csv
308-太钢不锈（000825.SZ）的数据已成功保存到 太钢不锈_000825.SZ.csv
309-启迪环境（000826.SZ）的数据已成功保存到 启迪环境_000826.SZ.csv
310-东莞控股（000828.SZ）的数据已成功保存到 东莞控股_000828.SZ.csv
311-天音控股（000829.SZ）的数据已成功保存到 天音控股_000829.SZ.csv
312-鲁西化工（000830.SZ）的数据已成功保存到 鲁西化工_000830.SZ.csv
313-中国稀土（000831.SZ）的数据已成功保存到 中国稀土_000831.SZ.csv
314-粤桂股份（000833.SZ）的数据已成功保存到 粤桂股份_000833.SZ.csv
315-秦川机床（000837.SZ）的数据已成功保存到 秦川机床_000837.SZ.csv
